Date,BTC-USD,ETH-USD,USDT-USD,ADA-USD,XRP-USD,SOL-USD,DOGE-USD,DOT-USD,DAI-USD,MATIC-USD
2020-01-19,-0.026809102516198058,-0.049060126946718775,-0.004203326320148779,-0.06617642236326433,-0.03216590078533705,,-0.04153694817197809,,-0.01598410580237665,-0.06618770645208126
2020-01-20,-0.005598131806099833,0.0009019433680608734,0.002153817034953909,0.044129624404796584,-0.009763736657341732,,-0.012973609164556433,,0.005756569314113662,0.030156146891608608
2020-01-21,0.010141927934056931,0.015300237317380108,0.0007292698181997067,0.047103105404969856,0.01645226475705074,,0.0008421117522064399,,0.007584867060921314,0.015384898646097954
2020-01-22,-0.007461951294768086,-0.00830203536353231,-0.0008221934568370432,-0.0073110211207580034,-0.004691262995510224,,-0.022558921642610003,,-0.00321481217471565,-0.00432148705185511
2020-01-23,-0.03211536772319544,-0.03240158193424723,-0.0021870904477473505,-0.05215365931184014,-0.043073967280358214,,-0.023961047329094372,,-0.0050116083550239,-0.06942352834397912
2020-01-24,0.00461893300829455,0.000752314460222342,0.004557872371862941,0.037813811075818125,-0.013639495692953559,,0.0035211571007468627,,0.009126721546509871,0.019444672507121043
2020-01-25,-0.009229306182408406,-0.010897740317509516,-0.000854823116818027,-0.03980032914033541,-0.011788998290926979,,-0.008383082155416282,,-0.011590935256281723,-0.011633825450297001
2020-01-26,0.02699683810277081,0.04125643199435768,-0.001606865542471006,0.0303567300516516,0.04549084885835742,,0.021044236570415688,,0.018078371877339117,0.024045734642001982
2020-01-27,0.03576042498236325,0.01683652145773799,0.0013942651178613956,0.07205827461413598,0.0023208513926398808,,0.02696504547867053,,0.010900115606586519,0.027154185457045538
2020-01-28,0.04914065669354804,0.03132651023738705,-0.0011384844221431934,0.09822413251877823,0.030940705765417638,,0.03404227583048389,,-0.004295655891473974,0.020254710225526093
2020-01-29,-0.004493658672814258,-0.007512267694822812,0.0015336686048826337,0.012353141362216515,-0.011631896528131602,,-0.024794654636943754,,-0.013980207095114104,-0.008496804931537257
2020-01-30,0.020437036918080173,0.05360773574101379,-0.0008424231442073335,0.04665760650267579,0.033012831175877215,,0.020704638227085567,,0.01630753568907547,0.08591494344720083
2020-01-31,-0.01680504867594127,-0.02483502134203115,-0.0008031042361693707,-0.04145759532687115,-0.018261963322906388,,-0.019032384338554958,,-0.00992969175213595,-0.039214231628609576
2020-02-01,0.004518472151643944,0.019315879003064848,0.0005675033453676881,0.0418499129478874,0.009245154249804337,,0.011628029562526045,,0.005941898809920863,0.02222988085958359
2020-02-02,-0.005177910236525379,0.02655918279483658,-0.0006715110680052014,-0.005792965663896302,0.03770948649248307,,0.018814413781288442,,-0.015127894109854153,0.041879672641436126
2020-02-03,-0.00545597007771587,0.006592284970026069,-0.001631405230484789,0.021482527971540148,0.015407065628045695,,-0.01141005900525968,,0.0013359140949734188,0.14447060669873615
2020-02-04,-0.0121854536490776,-0.0032416069069383033,0.002831065992457555,-0.017402515568041316,0.04672962310908089,,0.025491979244240466,,0.005636972551521449,-0.04429746640879112
2020-02-05,0.04602834799275258,0.0761759474362565,0.0010905311315079942,0.056164749086003295,0.039176285835608386,,0.031074333005940383,,0.015643845564993666,0.014285307644841717
2020-02-06,0.012033084493942919,0.038936450490737365,-0.005621892315656543,0.008841344785015083,0.016960002121684612,,0.027126722161601967,,-0.018972242378319102,0.13206650599323005
2020-02-07,0.0067748353927720014,0.047758146438774275,0.0005363610612865316,0.000552061059582865,-0.010436411843891078,,0.04279515255223243,,0.00585560526703065,-0.06315758872572709
2020-02-08,0.0070368594474600355,0.0018859920161188447,0.001785437541402918,0.002572366412777747,-0.007334850745909346,,0.13176933783994949,,0.009197999995593134,-0.08196441374728888
2020-02-09,0.025179720219250152,0.024051418344536987,0.0019379639744398082,0.030638184258143384,0.018631969657698113,,0.022845574187833097,,-0.006487687551373832,0.03552315730177316
2020-02-10,-0.026042505869956382,-0.022366993908404537,-0.0008320363141594412,-0.02315921231046975,-0.030106240826722388,,-0.07916644684949299,,-0.011782005685207191,-0.014335783612404883
2020-02-11,0.03505244674627077,0.053688084352460655,-0.0022180944366725864,0.04585753263172813,0.02187296875241178,,0.01825177121904466,,0.010409956001673652,0.05360916334546994
2020-02-12,0.011475404940052,0.11806012907983844,0.004133942576342654,0.0782307415170232,0.08302657465170925,,0.016955061887554083,,0.011324094858656528,0.004376750286814542
2020-02-13,-0.010873762642183454,0.010096011233999452,-0.003977663353884341,0.003037487262630236,0.07074105195583578,,-0.021899892790081945,,-0.023417794085262615,-0.028617627636014702
2020-02-14,0.009523015160699344,0.05838256355039239,0.0015359428608536566,0.02873126466770508,0.02453838445662698,,0.03379141912743959,,-0.0014238921226108463,0.043830202493035604
2020-02-15,-0.04185355039924229,-0.0710347237502524,-0.0009863539675483127,-0.10000660110984204,-0.08924300172519395,,-0.06944937578915758,,-0.00825048586549966,-0.10977185328729798
2020-02-16,0.004540878520857384,-0.01842845786013275,0.00014412012007437064,-0.019112609616844675,-0.03726546826234498,,-0.05129335733743565,,0.00570225214785652,-0.03278979897960765
2020-02-17,-0.02489772344158013,0.02458506466030134,-0.0007988873764608442,-0.042583242844401036,-0.02910072855009264,,-0.022603954723679185,,0.015024858729780993,-0.005172121633596071
2020-02-18,0.04557569247775114,0.056848858202089333,0.0022858812840653095,0.04167300029312083,0.038811701526505996,,0.04576552117198895,,0.014767137354560604,0.07073312523375147
2020-02-19,-0.05144998404328957,-0.08193708891968116,0.0005644641402555901,-0.08241381773777379,-0.0706131607160867,,-0.07875201022202617,,-0.056738843526638535,-0.03849998059637436
2020-02-20,-0.0025892656683303506,-0.007009752693620848,0.0012674537569049588,0.01061225119228289,-0.018931503416079593,,0.013250254059912666,,0.023468249291100914,-0.000821095109139089
2020-02-21,0.008081532009711982,0.029230053124413628,0.0005423975065010596,0.006501275842343563,0.009288688193708339,,-0.004145505831898211,,0.012419572847980214,0.003232169971101033
2020-02-22,-0.002404158134973382,-0.012383905641450916,-0.001305675556779775,-0.005197634949812813,0.0034964970325237613,,-0.01790861080553035,,-0.002954076654273257,0.0015880376689260565
2020-02-23,0.02668506547579107,0.04262060931143293,-0.003812313143082803,0.05298035561907921,0.024383103153950512,,0.029920771715500297,,0.015348684948786995,0.06978117843263801
2020-02-24,-0.028031992193656916,-0.031684230120700874,0.0007842147344850919,-0.042340552174750044,-0.04368371237545704,,-0.034158914786124685,,-0.024849603398264808,-0.07295986949847717
2020-02-25,-0.03248723753845248,-0.06785323482968278,0.0026536805906000756,-0.045028563131145054,-0.06572480400090647,,-0.045013496563441724,,-0.005227683783010286,-0.08042867675970845
2020-02-26,-0.057407687925487366,-0.09357372604564448,0.0012853598352911804,-0.13080790077618235,-0.09324419810804736,,-0.0569208156397632,,0.01612361417779724,-0.03978133481172511
2020-02-27,-0.004092966388449268,0.004743776764804114,-0.004326533755403128,0.0046803510414690445,0.026776990657033695,,-0.0064336974414675304,,-0.0016457397387403736,0.06441269955639715
2020-02-28,-0.012836217768337236,3.135778608374022e-05,-0.0013269825160708915,-0.021750419367117045,-0.0034641996100742865,,-0.015174812725334795,,0.011344710458258618,0.021296772029797316
2020-02-29,-0.008446835964171201,-0.030955664183366927,0.009263067494737811,-0.022360189400592492,-0.02183236271665857,,-0.02387378887506506,,-0.011915688492971357,0.015557147438999568
2020-03-01,-0.004318240904803676,-0.004001264237985343,-0.005849918312151745,-0.034430483244107406,-0.010203603315549096,,0.017738855704293968,,0.003194645684300463,-0.04474006122715739
2020-03-02,0.035250739590151826,0.05161608566188488,-0.005510469454026852,0.06369865113165658,0.0423551344175624,,0.03200959449953498,,0.003907284658597467,0.08761098757305354
2020-03-03,-0.009274764811755473,-0.026768577109831878,0.0075063825907106165,-0.003929871055673451,-0.018456398298458188,,0.061900938441659864,,-0.004041349368398457,0.10046920024839481
2020-03-04,-0.0037097436703969933,0.0001708041942054448,-0.0018720048696277412,0.004971128520128173,0.0006355010377349833,,-0.04125552865342896,,0.0032267517926510138,0.0660920206606676
2020-03-05,0.03628484201142127,0.020936676896725202,0.0018969761556229478,0.04104072915548164,0.021312227754380637,,0.044052754614996234,,0.00708036066893016,0.05239118798246333
2020-03-06,0.004811004368074786,0.06032838771647079,-0.004090036908889148,0.00762891412964591,0.018633044594653227,,-0.003998436489775097,,0.007310727571100766,-0.06184558925550417
2020-03-07,-0.02357983053034934,-0.023567627393533592,0.0017532360826178958,-0.04987437546125337,-0.029169148764206947,,-0.037139545941008004,,-0.021679540541775233,0.0767925667270688
2020-03-08,-0.09430352876922735,-0.16989648021634282,0.009545559861417321,-0.1227524555481509,-0.13610475408908088,,-0.09501917899427294,,-0.018182398745477946,-0.22168150304298506
2020-03-09,-0.02301429329184435,0.006443285417974929,-0.010680034711931817,-0.04268509777866768,0.010944996933207884,,0.012270186069941342,,0.028512278638807557,-0.05008682236864632
2020-03-10,-0.0017576850801850666,-0.00605377335216361,0.0026720040788400473,0.00031328049603880875,0.014494282882580567,,-0.0031667310272948594,,-0.009931131550694978,0.008523918109532047
2020-03-11,0.00021498848832731012,-0.02982111174872087,-0.0029142588778930723,-0.045507225926461815,-0.019694668776887164,,-0.010476042776310384,,0.006485724596401722,-0.08399117042111824
2020-03-12,-0.46473017533977296,-0.5507317438220107,0.053393397894479014,-0.5036381753409762,-0.39896764875470064,,-0.35132567413144644,,0.0326188438380718,-0.7139885332857464
2020-03-13,0.11268622219754491,0.17027198356569198,-0.05256973240306426,0.1712635913480582,0.1320837689242544,,0.12290257623231861,,0.054055005390373445,0.14625580377512687
2020-03-14,-0.06753557004657186,-0.07719611277606094,0.001990743643002507,-0.08924844179903485,-0.07869858851569148,,-0.042309463719502304,,-0.09034848357582019,-0.08473809872701155
2020-03-15,0.03624573263084445,0.015357431443892263,0.0003653134995643884,0.04182878972506891,0.04389896703730918,,0.01134003685507071,,0.03535335255035159,0.00545510466079327
2020-03-16,-0.07264505770911892,-0.12405349595189821,-0.004985533548057831,-0.11718864426031611,-0.08710936606412004,,-0.05992015142815129,,-0.00508797710451339,-0.20378741005794646
2020-03-17,0.04124552567019178,0.029722930780405797,-0.02114358370727026,0.04546604806855004,0.024238903576404274,,0.0,,-0.035369883107577584,0.11569471148677474
2020-03-18,0.002448204386069575,0.00786350009620446,-0.0019452875466213749,0.0036774201704713946,-0.009901895310914345,,-0.013320797601437288,,0.0006731867591099649,-0.025066666617919137
2020-03-19,0.1671043242496126,0.17345235323174882,0.029277329753384523,0.18389254780927292,0.14262608747721592,,0.12414839556134959,,0.029096182080854446,0.2390807698317905
2020-03-20,0.0012244500086869695,-0.028640986312144977,-0.005634954323187897,-0.03621317592464998,-0.05076506741514777,,0.0,,-0.030765345338448342,-0.03857427088718995
2020-03-21,-0.0022144850761294074,0.0006141304197336162,0.0033965482522272427,0.001565101354878248,0.008322642312756756,,0.0067453741246907995,,0.013974967799577102,0.03224772920797171
2020-03-22,-0.05907702386252891,-0.07419317577290253,-0.0019179761099007327,-0.08234301899444364,-0.05166634901734786,,-0.03071910806714038,,-0.035525299222166025,-0.10648345421130402
2020-03-23,0.09578323765146265,0.08982785002610194,-0.002224658347676409,0.07099170274862586,0.04685006119010796,,0.0418613046737677,,0.0653832929114378,0.10011654865137326
2020-03-24,0.04844470857364082,0.028136436777129438,0.003666017194545484,0.036496553131452066,0.03025818124197501,,0.025165442259486637,,-0.0312838195575337,0.014911665944081847
2020-03-25,-0.00801155993972081,-0.018661994980525575,-0.0018799139518056117,-0.024329625385184756,-0.0038408649154569275,,-0.00922666682142768,,-0.0021356039521310184,0.014255770968328543
2020-03-26,0.005281211361417012,0.015776003121828634,-0.00011114628964298117,0.04285541379971558,0.07956618482019862,,0.0043525970808919396,,0.013384591137862126,0.03469054674124502
2020-03-27,-0.03741337669931112,-0.03249366026289993,0.014748188050432246,-0.047520105388501335,0.006696794913709788,,-0.01918394427031617,,-0.01676175194425856,-0.07534870524378119
2020-03-28,-0.03581324079079013,-0.02228234334258165,-0.01352607891167811,0.015913099222803193,-0.0023410690827391986,,-0.01617886756138742,,0.0035714951930154895,-0.03171058594857399
2020-03-29,-0.052650213305665085,-0.04212150553224499,0.0022571356478772865,-0.05247673744308157,-0.07042704881096411,,-0.031422219294790846,,-0.021928572148568606,-0.05324300410599729
2020-03-30,0.08226844860278629,0.05665840563109834,0.004551631285123581,0.055897044914759636,0.04966495599395767,,0.06079531342340459,,0.03771881637822757,0.06556579620416607
2020-03-31,0.001368107409615196,0.005170974155345734,-0.003490336197525565,0.022507804301917497,0.013797590274072378,,-0.010983042485081349,,-0.007916308976505158,0.024289759477481278
2020-04-01,0.025777803165675912,0.01516204336601156,0.0017123434189898021,0.009835930357605223,0.004344216219520109,,0.03045366376030764,,0.011544575711878235,0.021411767756326062
2020-04-02,0.02788875596596145,0.046068126678459616,-0.004017946749339667,0.03593700907890861,0.01874261263432344,,0.008002175377722498,,-0.0034064867984127632,0.023650104371461825
2020-04-03,-0.008906283829348233,0.00043759121881078804,0.0009937139426630579,0.009676592071401195,0.004618737127886652,,-0.015529087283669554,,-0.016722032857553037,0.0022481403049320423
2020-04-04,0.019725803844387817,0.021775770185510933,0.00239402294730516,0.006481453123313003,0.012541762554412816,,0.01446581486825403,,0.014821740697716003,0.017466170966499998
2020-04-05,-0.011186860819705755,-0.011585596968958068,-0.001258521827260803,-0.015564206428935336,-0.012881662486927398,,-0.008010722583984326,,-0.006995807569577119,-0.028233903634837226
2020-04-06,0.06838401551364988,0.164042370243791,-0.010038789872204702,0.10696529384433809,0.08593969668967308,,0.059835763552702495,,0.0382700331214653,0.15407581392126676
2020-04-07,-0.013201383140758695,-0.024139287324375123,0.0058208211307332475,-0.013540207203938786,-0.0176114738346527,,0.00854927479399118,,-0.03038989229437272,-0.03472251900134683
2020-04-08,0.021734626116209514,0.04465544846004603,0.0004955733704696075,0.03294857966807595,0.04467329560966809,,0.007483138581552689,,0.0014357556333238802,0.06334649777634468
2020-04-09,-0.004373997983961782,-0.010683465671575998,0.004335460328088167,-0.0031994204265285687,-0.013088759324266145,,0.004463220196001055,,-0.002777320539961328,-0.014873731762960052
2020-04-10,-0.06165264619598333,-0.07533306449905379,-0.002666400991892795,-0.08600228810550303,-0.05597734453746851,,-0.02657460794595553,,-0.01998326151167268,-0.11851223997208413
2020-04-11,-0.0009341136128114594,-0.001240737579160973,-0.0026784264927524645,0.004176064913501651,0.003190169519126412,-0.20236345506140735,0.011116806813565324,,0.00294438720203416,0.012798987350264761
2020-04-12,0.016198094339308036,0.01832729852897526,0.01002162940703328,0.013460615788189656,0.010957367342332429,0.1275593864345037,0.0,,0.0103696586573247,0.013123270073086158
2020-04-13,-0.018247903368068016,-0.030642173710406548,-0.007808931234387381,-0.02089351802073806,-0.012718963884988811,-0.12625622436681866,-0.015700501267110194,,2.6672189935905425e-05,-0.02816860584500223
2020-04-14,-0.0003813508563592871,0.008390838729623255,-0.0035260237499426398,-0.004025377614974436,-0.012850420053867339,-0.16135824269388946,0.0025490903347226974,,-0.016679232108585663,0.012827586827674374
2020-04-15,-0.029712937076683203,-0.027725968459907567,0.0027279792622111544,-0.03427393341607726,-0.022177322685083205,-0.023345501364151523,-0.01229527071077978,,-0.009856168591205944,-0.0446461519167542
2020-04-16,0.06902911272643515,0.11609775236710776,0.003186461626971348,0.0768436074084258,0.047583602276807774,0.06606670409067592,0.04436215632808645,,0.04080299651504261,0.08335753680278549
2020-04-17,-0.0029015210954838368,-0.003018064684180225,0.004004020161203373,0.004783951357086283,0.000515400450005061,-0.04453126237458341,-0.007423995534237427,,-0.010097557802365561,0.014606826734184626
2020-04-18,0.022500902000608027,0.0852576370233322,-0.005942670495456325,0.05569021099897392,0.024528191589838984,0.030361067104990685,0.0235652200693727,,0.0012454682498114931,0.041161856803427724
2020-04-19,-0.009446987957285106,-0.028759785790702912,0.0068977906924705314,-0.020368548869510616,-0.02107988412870405,-0.1152255737489492,-0.0014566755299517987,,-0.00404720997173959,-0.02691899110964829
2020-04-20,-0.04370789261905666,-0.05266815101230765,-0.0028819824260414594,-0.046841741536564625,-0.03937482785407292,-0.11911103511898244,-0.03762825721505895,,-0.018850123132637956,-0.07118571294232238
2020-04-21,-0.00023764284804566149,0.0025535780954052834,0.001642753974411058,0.015186703234369442,0.004556671820939267,0.0867801679994878,-0.005565332223387614,,0.01790742345767947,-0.003886400405035861
2020-04-22,0.033849812461733006,0.0555213946388015,-0.005524683992663367,0.05218775838032717,0.01956555752448533,0.1628623184636245,0.020091001439850795,,0.0046274932446042,0.05856586931512637
2020-04-23,0.04297334717626114,0.013215131087699328,-0.0032212613022768906,0.10496382945913535,0.01970663413226547,-0.09733398957521679,0.01774321653307696,,-0.014986419334224526,0.10226146884180773
2020-04-24,0.016178084496425684,0.022489079759753852,0.01021133379361821,0.030630601099715764,0.010140854423109828,0.01075540334553324,0.026989571544076312,,0.013458412706797566,0.04226564770923139
2020-04-25,0.0025177397803475064,0.03263878794465803,-0.0032315350037500253,0.012815198474718209,0.007146564886977309,0.014225713020120125,0.01837510569695566,,0.007215931390334318,0.02319393765913065
2020-04-26,0.014417636083330129,0.009175625335023418,-0.004357198114049776,0.07867043315680865,0.008936976445122377,-0.01223480373418723,0.11747172507571405,,-0.01099442915550491,0.031414133878612825
2020-04-27,0.01495735604802822,-0.0004705159724022457,0.0037707568537948704,0.015614552479774719,0.005942545371761409,-0.1046323281701278,-0.022670973510008303,,-0.0006339946128572662,-0.010103403147631517
2020-04-28,0.0014686626299017075,0.006018992534536476,0.003708924300399441,0.012665902166568693,0.08473069199527533,0.14440789110649893,-0.006817192398577709,,-0.005341174887632536,0.02035922424727803
2020-04-29,0.11984140644428902,0.08938818034765963,0.00029862267756738714,0.09107314492277781,0.05396465259233927,0.12031406300047742,0.07334420853974942,,0.016308306858799995,0.04806866640677787
2020-04-30,-0.01632197818592355,-0.04412791306299448,-0.002991196102432878,-0.07737353914708184,-0.06668181326061082,-0.07630619269779047,-0.029840963029578945,,-0.020435032408635898,-0.06577953170253034
2020-05-01,0.02353691044657035,0.03137629771866402,0.003005031110502099,0.06892315319980324,0.030034025591983066,0.05318615920486025,0.020661024181917946,,0.006437151459495927,0.03299374407744571
2020-05-02,0.013872127279034094,0.005150944616688777,-0.004632045094633134,-0.004810607323024303,0.021058543364066897,-0.017884139771377722,0.021813351971491424,,-0.0009187625978226545,0.056776900426427045
2020-05-03,-0.010189912204170495,-0.020609007565807625,2.981737924583199e-05,-0.04172984387356242,-0.020301701210232947,-0.05209824508930643,-0.015418397287442754,,-0.011936937367425089,0.01026668485525435
2020-05-04,0.0017052718293899742,-0.013166942127806835,0.0025885817831221374,0.014910052796177835,-0.002057583819723826,-0.017882763940440843,-0.011621043498728322,,0.014509146365784367,-0.004914860437531715
2020-05-05,0.010093566989645255,-0.006745984323549397,-0.00523473925221622,-0.006180445815760925,-0.011483122760174025,-0.0391915564690102,0.0012084685421045029,,0.00440383999679512,-0.003113511438865462
2020-05-06,0.029084126239824877,-0.013234920187720416,0.016916444927254644,0.008252246189705978,-0.005805308393789003,-0.030455843262708008,0.017953754582342878,,-0.014270564915866157,0.017034563987860643
2020-05-07,0.07107536685466279,0.03955708358865082,-0.014881305479267512,0.02654978852313382,0.017078328452989296,-0.015549519277698955,0.05200482262471255,,0.0107871463679756,0.006285166136414539
2020-05-08,-0.010998547172291293,0.0033021195390356968,0.0008661519089864963,0.02315187841894237,0.0041482063848057235,-0.013229497683395184,-0.014747880906476043,,-0.004920158212372736,0.03034483407934015
2020-05-09,-0.025599497514193534,-0.006554315303106354,0.001049426339338071,-0.010899873333796781,-0.01339520561724467,-0.0006531900017107103,-0.004581855431274138,,-0.001054538381950285,-0.035704923696361135
2020-05-10,-0.09133874992634657,-0.1150722494227923,-0.0037519473208749575,-0.08170479913247117,-0.09029014373517677,-0.11838496757081815,-0.060744224210323904,,0.006355268166368384,-0.11988735076622524
2020-05-11,-0.017817356616017375,-0.014348084898085022,-0.002691814134326007,0.008999406959452274,-0.020967473743349323,-0.04136455217638206,-0.01888402450268035,,-0.015935981209130822,-0.017614664034901594
2020-05-12,0.0232893964825246,0.018121117387944686,0.002372142512012086,0.04695925572472911,0.01824401478490172,0.04423182348702729,0.020509298177462634,,0.009047019715388375,0.11606497215177358
2020-05-13,0.05152160673099469,0.05087653632191064,-0.0005028200925130264,0.020630240025190115,0.019258078540847497,0.021956421043750327,0.023275612874403873,,0.02096208814607211,0.1274907937757065
2020-05-14,0.048814308336527425,0.018679567215585394,-0.0013726031024296579,-0.011371571054013855,0.008151086364772329,0.03320278101726708,0.02080543599530978,,-0.015243187256278391,0.035385248467042024
2020-05-15,-0.04255454133663077,-0.03676756513229647,0.005104834478951397,-0.008426050793993086,-0.020983743261389593,-0.01659402817866707,-0.0267732730578015,,-0.022308550624266506,-0.03356772412942097
2020-05-16,0.005219563387115276,0.025509641163825612,-0.003770251042943631,0.009251071919072075,0.00561986262717909,0.06796814068100994,0.0027894233091955967,,0.01735062324651309,0.0358227246637857
2020-05-17,0.03084341466898477,0.03178785635289235,0.0013948160633400328,0.008037199787773145,0.006095396674023641,0.022885058217464078,0.009899093828782804,,-0.009083284566974449,0.01475696315679647
2020-05-18,0.005757095071523827,0.03494141304549915,-0.00023866367027904715,0.055111197990157984,0.019295397758663877,0.06272467624362323,0.001968132118767483,,0.0054685018798035535,0.01779388832569539
2020-05-19,0.0002531804680276828,-0.005018720348731263,-0.005339026576341746,0.03969773851287835,-0.005610909941089618,-0.04419397894887994,-0.001968132118767466,,-0.004102103741449885,0.07110631528387788
2020-05-20,-0.021407053865041548,-0.01583972265668373,0.0029363637319085225,0.007518334122795969,-0.011441040474352189,-0.07530586281946786,-0.011890744765773446,,0.006299107821291161,-0.06093483586885009
2020-05-21,-0.04743978112005262,-0.04983286782666111,0.003051623450262019,-0.08489256137670204,-0.031209754216636132,0.05010679838756949,-0.009212939985267692,,-0.005015855403653679,-0.07719712911441251
2020-05-22,0.011039704675422358,0.035800572855102214,0.00028537124059589035,0.06640176006941045,0.02442446475567225,0.048030191180539035,0.01913167144829848,,0.012131415385858458,0.05772817853695298
2020-05-23,0.0029045429371388543,0.0073351666648245875,0.003238289540959016,-0.009194465338825605,-0.007449961931320846,-0.04129327496053659,0.004333307446537461,,-0.006118623278869478,-0.01269758220086333
2020-05-24,-0.04655584805354227,-0.03077155127841189,-0.004434324133136659,-0.04967534427504095,-0.01737357982211995,-0.11022055378920781,-0.03438961594037534,,-0.01604654446179521,-0.03477297257425856
2020-05-25,0.013173543308948167,0.014469094808377278,0.0021054910757320688,0.025692405797565307,0.009654920294108684,0.09016200149898493,0.03281603953029489,,0.009949473675129957,0.08702418458275431
2020-05-26,-0.008103063993220552,-0.016784527401939073,-0.005187849304227157,-0.01081534386849546,-0.01713297282410356,-0.04693569073949183,-0.02148906589203351,,0.0024256879099250014,0.19363323743661665
2020-05-27,0.038410971222694656,0.03389662920488602,0.0065376689187290685,0.0322825933684879,0.01981529197339771,0.030369325559147963,0.009607739831288771,,0.01053132077363848,-0.05767800708912762
2020-05-28,0.03686071480897355,0.05122132403953661,-0.003391366981633009,0.1569245490597569,0.013743396766651216,-0.02715103255450967,0.005562141479500122,,0.0038777646690812653,0.031583268925586015
2020-05-29,-0.00913557886418624,0.0037896620879967905,0.0021970826378000133,0.0015632390685819929,-0.011264914653963702,0.0073794100652766785,0.0031645837940386516,,-0.011275425264488033,0.030539092983826465
2020-05-30,0.02730538972956484,0.09367319345141743,-0.0029464452947521157,0.1741170884734618,0.03892049787479108,0.014593988355627984,0.032254568373637084,,0.007860127877773005,-0.07550600051978988
2020-05-31,-0.024984292562996217,-0.048052246501847966,-0.0023719153992081115,-0.03444920585122588,-0.016200758902081506,-0.030938068764573702,-0.023211871421860132,,-0.01755160984040808,-0.1583666497270848
2020-06-01,0.07198931640233779,0.06704243192287875,0.0030893662508614276,0.08771050125212168,0.035549768744403326,0.013024814119794219,0.03537470175817816,,0.02502724464536736,0.060816635871217384
2020-06-02,-0.06474947480283666,-0.040370979085289166,-0.003599463502083234,-0.033983170834606384,-0.03624981148889454,-0.0224600059903841,-0.03302910026274515,,-0.022356372035521457,-0.048421178806635254
2020-06-03,0.013229694990896244,0.028918880994804223,0.0024850076906390442,0.085264679048462,0.004423935408333331,0.038139190516195826,0.008553771940446311,,0.00709139451432153,0.04202815264577506
2020-06-04,0.014793539385652563,0.0010113280587598606,0.00249989519007278,0.040833756460838165,0.006455460126679564,0.0011551092471521203,0.018412449092939934,,0.0032529658422309443,0.0028105977340138906
